Number	sp	SITE	FIRE_AGE	FIRE_SEVERITY	BLOCK	TREATMENT	TRANSECT_COMBO	transect	FIELD_NO	ORDER	FAMILY	GENUS	SUB_GENUS	SPECIES	SEX	FLOWER_CODE	USDA_CODE	FLOWER_SPECIES	COUNTRY	STATE	COUNTY	LATITUDE	LONGITUDE	DATE	TIME	COLLECTOR	DETERMINED_BY	NOTES	VERIFIED_BY	value	yr	newID	Idlevel
4627	Lasioglossum_Dialictus_nigroviride	HE	NEW	HI	2	HENEWHI	HENEWHI2_3	HEHI2_3	13FA6815	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	LINDAL	LIDA	Linaria dalmatica	USA	MT	Lewis & Clark Co.	46.71	-111.74	06/08/2015	01:09:00 PM	F.Ambrose	E.G.Reese	S BLACK BEE		1	2015	Lasioglossum_Dialictus_nigroviride	s
4628	Lasioglossum_Dialictus_nigroviride	WF	NEW	HI	1	WFNEWHI	WFNEWHI1_6	WFHI1_6	5714GH	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	CHAANG	CHAN9	Chamerion angustifolium	USA	MT	Flathead Co.	48.67	-114.28	07/14/2014	02:40:00 PM	G.Hoffman	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4629	Lasioglossum_Dialictus_nigroviride	PV	MX	MX	1	PVMX	PVMX1_9	PVMX1_9	1977JW	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	PHYMAL	PHMA5	Physocarpus malvaceus	USA	MT	Park Co.	45.26	-110.48	07/07/2014	01:45:00 PM	J.Wray	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4630	Lasioglossum_Dialictus_nigroviride	PV	NEW	HI	2	PVNEWHI	PVNEWHI2_6	PVHI2_6	1178CQ	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	PHYMAL	PHMA5	Physocarpus malvaceus	USA	MT	Park Co.	45.26	-110.49	07/08/2014	09:50:00 AM	C.Qubain	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4631	Lasioglossum_Dialictus_nigroviride	WF	MX	MX	2	WFMX	WFMX2_7	WFMX2_7	3715LC	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	CHAANG	CHAN9	Chamerion angustifolium	USA	MT	Flathead Co.	48.68	-114.3	07/15/2014	03:10:00 PM	L.Clark	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4632	Lasioglossum_Dialictus_nigroviride	PV	MX	MX	1	PVMX	PVMX1_8	PVMX1_8	1283CQ	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	CAMROT	CARO2	Campanula rotundifolia	USA	MT	Park Co.	45.26	-110.48	08/03/2014	12:30:00 PM	C.Qubain	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4633	Lasioglossum_Dialictus_nigroviride	WF	MX	MX	1	WFMX	WFMX1_4	WFMX1_4	387LC	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	CHAANG	CHAN9	Chamerion angustifolium	USA	MT	Flathead Co.	48.67	-114.28	08/07/2014	03:20:00 PM	L.Clark	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4634	Lasioglossum_Dialictus_nigroviride	PV	MX	MX	1	PVMX	PVMX1_4	PVMX1_4	19729JW	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	M	CHAANG	CHAN9	Chamerion angustifolium	USA	MT	Park Co.	45.26	-110.48	07/29/2014	01:30:00 PM	J.Wray	J.Gibbs			1	2014	Lasioglossum_Dialictus_nigroviride	s
4635	Lasioglossum_Dialictus_nigroviride	PV	MX	MX	1	PVMX	PVMX1_4	PVMX1_4	6ES62515	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	ACHMIL	ACMI2	Achillea millefolium	USA	MT	Park Co.	45.26	-110.48	06/25/2015	12:25:00 PM	E.Sawyer	E.G.Reese	S BRONZE BEE		1	2015	Lasioglossum_Dialictus_nigroviride	s
4636	Lasioglossum_Dialictus_nigroviride	PV	NEW	HI	1	PVNEWHI	PVNEWHI1_1	PVHI1_1	14731JW	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	CHAANG	CHAN9	Chamerion angustifolium	USA	MT	Park Co.	45.26	-110.47	07/31/2014	10:12:00 AM	J.Wray	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4637	Lasioglossum_Dialictus_nigroviride	WF	NEW	HI	2	WFNEWHI	WFNEWHI2_7	WFHI2_7	1072GH	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	CEAVEL	CEVE	Ceanothus velutinus	USA	MT	Flathead Co.	48.66	-114.3	07/02/2014	02:15:00 PM	L.Clark	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4638	Lasioglossum_Dialictus_nigroviride	WF	MX	MX	2	WFMX	WFMX2_6	WFMX2_6	478GH	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	CHAANG	CHAN9	Chamerion angustifolium	USA	MT	Flathead Co.	48.68	-114.3	07/08/2014	11:50:00 AM	G.Hoffman	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4639	Lasioglossum_Dialictus_nigroviride	PV	MX	MX	1	PVMX	PVMX1_4	PVMX1_4	4TH61815	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	PHYMAL	PHMA5	Physocarpus malvaceus	USA	MT	Park Co.	45.26	-110.48	06/18/2015	12:36:00 PM	T.HALL	E.G.Reese	S BEE		1	2015	Lasioglossum_Dialictus_nigroviride	s
4640	Lasioglossum_Dialictus_nigroviride	PV	NEW	HI	1	PVNEWHI	PVNEWHI1_8	PVHI1_8	13814CQ	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	CHAANG	CHAN9	Chamerion angustifolium	USA	MT	Park Co.	45.26	-110.47	08/14/2014	12:20:00 PM	C.Qubain	E.G.Reese	Labeling error: B.bifarius mis-labeled w this number		1	2014	Lasioglossum_Dialictus_nigroviride	s
4641	Lasioglossum_Dialictus_nigroviride	PV	MX	MX	1	PVMX	PVMX1_1	PVMX1_1	1577CQ	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	ROSWOO	ROWO	Rosa woodsii	USA	MT	Park Co.	45.26	-110.48	07/07/2014	12:00:00 PM	C.Qubain	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4642	Lasioglossum_Dialictus_nigroviride	WF	MX	MX	1	WFMX	WFMX1_5	WFMX1_5	8CS62415	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	?			USA	MT	Flathead Co.	48.67	-114.28	06/24/2015	01:50:00 PM	C.Seymour	E.G.Reese	S BLACK; Data error: no flower recorded		1	2015	Lasioglossum_Dialictus_nigroviride	s
4643	Lasioglossum_Dialictus_nigroviride	PV	MX	MX	1	PVMX	PVMX1_1	PVMX1_1	1477CQ	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	ROSWOO	ROWO	Rosa woodsii	USA	MT	Park Co.	45.26	-110.48	07/07/2014	12:00:00 PM	C.Qubain	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4644	Lasioglossum_Dialictus_nigroviride	PV	MX	MX	1	PVMX	PVMX1_1	PVMX1_1	13A77JW	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	ROSWOO	ROWO	Rosa woodsii	USA	MT	Park Co.	45.26	-110.48	07/07/2014	12:00:00 PM	J.Wray	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4645	Lasioglossum_Dialictus_nigroviride	WF	UN	UN	2	WFUN	WFUN2_9	WFUN2_9	5710LC	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	CALAPI	CAAP	Calochortus apiculatus	USA	MT	Flathead Co.	48.68	-114.33	07/10/2014	11:00:00 AM	L.Clark	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4646	Lasioglossum_Dialictus_nigroviride	WF	MX	MX	2	WFMX	WFMX2_8	WFMX2_8	8730GH	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	CHAANG	CHAN9	Chamerion angustifolium	USA	MT	Flathead Co.	48.68	-114.29	07/30/2014	11:00:00 AM	G.Hoffman	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4647	Lasioglossum_Dialictus_nigroviride	WF	NEW	HI	2	WFNEWHI	WFNEWHI2_6	WFHI2_6	1CS7115	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	CHAANG	CHAN9	Chamerion angustifolium	USA	MT	Flathead Co.	48.66	-114.3	07/01/2015	10:20:00 AM	C.Seymour	E.G.Reese	S BLACK BEE		1	2015	Lasioglossum_Dialictus_nigroviride	s
4648	Lasioglossum_Dialictus_nigroviride	PV	NEW	HI	1	PVNEWHI	PVNEWHI1_7	PVHI1_7	43A827CHS	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	M	CHAANG	CHAN9	Chamerion angustifolium	USA	MT	Park Co.	45.26	-110.47	08/27/2014	05:42:00 PM	C.H.Sweet	J.Gibbs			1	2014	Lasioglossum_Dialictus_nigroviride	s
4649	Lasioglossum_Dialictus_nigroviride	WF	NEW	HI	2	WFNEWHI	WFNEWHI2_5	WFHI2_5	672GH	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	CEAVEL	CEVE	Ceanothus velutinus	USA	MT	Flathead Co.	48.66	-114.3	07/02/2014	01:10:00 PM	G.Hoffman	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4650	Lasioglossum_Dialictus_nigroviride	WF	NEW	HI	2	WFNEWHI	WFNEWHI2_6	WFHI2_6	2CS7815	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	CHAANG	CHAN9	Chamerion angustifolium	USA	MT	Flathead Co.	48.66	-114.3	07/08/2015	10:50:00 AM	C.Seymour	E.G.Reese	S BLACK		1	2015	Lasioglossum_Dialictus_nigroviride	s
4651	Lasioglossum_Dialictus_nigroviride	WF	NEW	HI	2	WFNEWHI	WFNEWHI2_7	WFHI2_7	872GH	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	CEAVEL	CEVE	Ceanothus velutinus	USA	MT	Flathead Co.	48.66	-114.3	07/02/2014	02:15:00 PM	L.Clark	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4652	Lasioglossum_Dialictus_nigroviride	PV	MX	MX	1	PVMX	PVMX1_8	PVMX1_8	24715JW	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	ACHMIL	ACMI2	Achillea millefolium	USA	MT	Park Co.	45.26	-110.48	07/15/2014	02:15:00 PM	J.Wray	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4653	Lasioglossum_Dialictus_nigroviride	PV	MX	MX	1	PVMX	PVMX1_1	PVMX1_1	1277JW	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	ROSWOO	ROWO	Rosa woodsii	USA	MT	Park Co.	45.26	-110.48	07/07/2014	12:00:00 PM	J.Wray	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4654	Lasioglossum_Dialictus_nigroviride	WF	NEW	HI	1	WFNEWHI	WFNEWHI1_6	WFHI1_6	6714GH	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	CHAANG	CHAN9	Chamerion angustifolium	USA	MT	Flathead Co.	48.67	-114.28	07/14/2014	02:40:00 PM	G.Hoffman	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4655	Lasioglossum_Dialictus_nigroviride	HE	MX	MX	2	HEMX	HEMX2_8	HEMX2_8	21LH6915	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	LUPSER	LUSE4	Lupinus sericeus	USA	MT	Lewis & Clark Co.	46.69	-111.71	06/09/2015	12:38:00 PM	L.Hamburg	E.G.Reese	S BEE		1	2015	Lasioglossum_Dialictus_nigroviride	s
4656	Lasioglossum_Dialictus_nigroviride	PV	MX	MX	1	PVMX	PVMX1_1	PVMX1_1	9ES62515	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	ROSWOO	ROWO	Rosa woodsii	USA	MT	Park Co.	45.26	-110.48	06/25/2015	01:05:00 PM	E.Sawyer	E.G.Reese	S BEE		1	2015	Lasioglossum_Dialictus_nigroviride	s
4657	Lasioglossum_Dialictus_nigroviride	PV	NEW	HI	1	PVNEWHI	PVNEWHI1_2	PVHI1_2	33827CHS	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	SPIBET	SPBE2	Spiraea betulifolia	USA	MT	Park Co.	45.26	-110.47	08/27/2014	04:05:00 PM	C.H.Sweet	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4658	Lasioglossum_Dialictus_nigroviride	WF	MX	MX	1	WFMX	WFMX1_5	WFMX1_5	3623GH	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	ROSWOO	ROWO	Rosa woodsii	USA	MT	Flathead Co.	48.67	-114.28	06/23/2014	01:20:00 PM	G.Hoffman	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4659	Lasioglossum_Dialictus_nigroviride	WF	MX	MX	1	WFMX	WFMX1_5	WFMX1_5	1578GH	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	CHAANG	CHAN9	Chamerion angustifolium	USA	MT	Flathead Co.	48.67	-114.28	07/08/2014	03:00:00 PM	G.Hoffman	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4660	Lasioglossum_Dialictus_nigroviride	WF	UN	UN	2	WFUN	WFUN2_7	WFUN2_7	9731LC	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	CIRARV	CIAR4	Cirsium arvense	USA	MT	Flathead Co.	48.68	-114.33	07/31/2014	02:50:00 PM	L.Clark	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4661	Lasioglossum_Dialictus_nigroviride	PV	MX	MX	1	PVMX	PVMX1_9	PVMX1_9	6828CQ	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	SPIBET	SPBE2	Spiraea betulifolia	USA	MT	Park Co.	45.26	-110.48	08/28/2014	11:40:00 AM	C.Qubain	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4662	Lasioglossum_Dialictus_nigroviride	WF	NEW	HI	2	WFNEWHI	WFNEWHI2_7	WFHI2_7	1172GH	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	CEAVEL	CEVE	Ceanothus velutinus	USA	MT	Flathead Co.	48.66	-114.3	07/02/2014	02:15:00 PM	L.Clark	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4663	Lasioglossum_Dialictus_nigroviride	WF	NEW	HI	1	WFNEWHI	WFNEWHI1_6	WFHI1_6	3714GH	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	CHAANG	CHAN9	Chamerion angustifolium	USA	MT	Flathead Co.	48.67	-114.28	07/14/2014	02:40:00 PM	G.Hoffman	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4664	Lasioglossum_Dialictus_nigroviride	PV	NEW	HI	1	PVNEWHI	PVNEWHI1_7	PVHI1_7	1778JW	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	ROSWOO	ROWO	Rosa woodsii	USA	MT	Park Co.	45.26	-110.47	07/08/2014	01:55:00 PM	J.Wray	J.Gibbs			1	2014	Lasioglossum_Dialictus_nigroviride	s
4665	Lasioglossum_Dialictus_nigroviride	WF	NEW	HI	1	WFNEWHI	WFNEWHI1_8	WFHI1_8	2273GH	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	CEAVEL	CEVE	Ceanothus velutinus	USA	MT	Flathead Co.	48.67	-114.28	07/03/2014	05:00:00 PM	G.Hoffman	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4666	Lasioglossum_Dialictus_nigroviride	PV	MX	MX	2	PVMX	PVMX2_3	PVMX2_3	5812CQ	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	CHAANG	CHAN9	Chamerion angustifolium	USA	MT	Park Co.	45.26	-110.47	08/12/2014	11:20:00 AM	C.Qubain	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
4667	Lasioglossum_Dialictus_nigroviride	WF	NEW	HI	2	WFNEWHI	WFNEWHI2_7	WFHI2_7	1172LC	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nigroviride	F	CEAVEL	CEVE	Ceanothus velutinus	USA	MT	Flathead Co.	48.66	-114.3	07/02/2014	02:15:00 PM	L.Clark	E.G.Reese			1	2014	Lasioglossum_Dialictus_nigroviride	s
3198	Epistrophe__nitidicollis	WF	NEW	HI	2	WFNEWHI	WFNEWHI2_5	WFHI2_5	10625LB	Diptera	Syrphidae	Epistrophe		nitidicollis	F	CEAVEL	CEVE	Ceanothus velutinus	USA	MT	Flathead Co.	48.66	-114.3	06/25/2014	11:27:00 AM	L.Burkle	E.G.Reese			1	2014	Epistrophe__nitidicollis	s
164	Andrena__nivalis	HE	MX	MX	2	HEMX	HEMX2_10	HEMX2_10	3FA61715	Hymenoptera	Andrenidae	Andrena		nivalis	F	CERARV	CEAR4	Cerastium arvense	USA	MT	Lewis & Clark Co.	46.69	-111.71	06/17/2015	09:13:00 AM	F.Ambrose	E.G.Reese	L BLACK BEE	H.Ikerd	1	2015	Andrena__nivalis	s
165	Andrena__nivalis	HE	MX	MX	2	HEMX	HEMX2_8	HEMX2_8	2979LR	Hymenoptera	Andrenidae	Andrena		nivalis	F	MELOFF	MEOF	Melilotus officinalis	USA	MT	Lewis & Clark Co.	46.69	-111.71	07/09/2014	01:30:00 PM	L.Roberts	T.Griswold			1	2014	Andrena__nivalis	s
166	Andrena__nivalis	HE	NEW	HI	1	HENEWHI	HENEWHI1_6	HEHI1_6	10FA6915	Hymenoptera	Andrenidae	Andrena		nivalis	M	BALSAG	BASA3	Balsamorhiza sagittata	USA	MT	Lewis & Clark Co.	46.7	-111.72	06/09/2015	09:10:00 AM	F.Ambrose	H.Ikerd	M BEE		1	2015	Andrena__nivalis	s
167	Andrena__nivalis	HE	NEW	HI	1	HENEWHI	HENEWHI1_6	HEHI1_6	9FA6915	Hymenoptera	Andrenidae	Andrena		nivalis	M	BALSAG	BASA3	Balsamorhiza sagittata	USA	MT	Lewis & Clark Co.	46.7	-111.72	06/09/2015	09:10:00 AM	F.Ambrose	E.G.Reese	M BEE		1	2015	Andrena__nivalis	s
168	Andrena__nivalis	HE	MX	MX	1	HEMX	HEMX1_3	HEMX1_3	32LH61715	Hymenoptera	Andrenidae	Andrena		nivalis	F	EVONUT	EVNU	Evolvulus nuttallianus	USA	MT	Lewis & Clark Co.	46.7	-111.72	06/17/2015	02:48:00 PM	L.Hamburg	E.G.Reese	MED. BEE	H.Ikerd	1	2015	Andrena__nivalis	s
169	Andrena__nivalis	HE	MX	MX	2	HEMX	HEMX2_7	HEMX2_7	10FA61715	Hymenoptera	Andrenidae	Andrena		nivalis	F	RUBIDA	RUID	Rubus idaeus	USA	MT	Lewis & Clark Co.	46.69	-111.71	06/17/2015	09:40:00 AM	F.Ambrose	H.Ikerd	M BEE		1	2015	Andrena__nivalis	s
170	Andrena__nivalis	HE	MX	MX	2	HEMX	HEMX2_10	HEMX2_10	6FA61715	Hymenoptera	Andrenidae	Andrena		nivalis	F	ROSWOO	ROWO	Rosa woodsii	USA	MT	Lewis & Clark Co.	46.69	-111.71	06/17/2015	09:13:00 AM	F.Ambrose	E.G.Reese	L BEE	H.Ikerd	1	2015	Andrena__nivalis	s
171	Andrena__nivalis	HE	MX	MX	2	HEMX	HEMX2_2	HEMX2_2	9LH61715	Hymenoptera	Andrenidae	Andrena		nivalis	F	ROSWOO	ROWO	Rosa woodsii	USA	MT	Lewis & Clark Co.	46.69	-111.71	06/17/2015	10:30:00 AM	L.Hamburg	E.G.Reese	MED BEE	H.Ikerd	1	2015	Andrena__nivalis	s
172	Andrena__nivalis	HE	NEW	HI	1	HENEWHI	HENEWHI1_6	HEHI1_6	8FA6915	Hymenoptera	Andrenidae	Andrena		nivalis	M	BALSAG	BASA3	Balsamorhiza sagittata	USA	MT	Lewis & Clark Co.	46.7	-111.72	06/09/2015	09:10:00 AM	F.Ambrose	H.Ikerd	M BEE		1	2015	Andrena__nivalis	s
173	Andrena__nivalis	HE	MX	MX	2	HEMX	HEMX2_8	HEMX2_8	12620LR	Hymenoptera	Andrenidae	Andrena		nivalis	F	MEDLUP	MELU	Medicago lupulina	USA	MT	Lewis & Clark Co.	46.69	-111.71	06/20/2014	03:30:00 PM	L.Roberts	H.Ikerd			1	2014	Andrena__nivalis	s
174	Andrena__nivalis	HE	MX	MX	1	HEMX	HEMX1_3	HEMX1_3	9FA61015	Hymenoptera	Andrenidae	Andrena		nivalis	M	POTDIV	PODI2	Potentilla diversifolia	USA	MT	Lewis & Clark Co.	46.7	-111.72	06/10/2015	10:45:00 AM	F.Ambrose	H.Ikerd	M BEE 		1	2015	Andrena__nivalis	s
175	Andrena__nivalis	HE	MX	MX	2	HEMX	HEMX2_10	HEMX2_10	5702BM	Hymenoptera	Andrenidae	Andrena		nivalis	F	MELOFF	MEOF	Melilotus officinalis	USA	MT	Lewis & Clark Co.	46.69	-111.71	07/02/2014	09:40:00 AM	B.M.	H.Ikerd			1	2014	Andrena__nivalis	s
176	Andrena__nivalis	WF	MX	MX	1	WFMX	WFMX1_6	WFMX1_6	671LC	Hymenoptera	Andrenidae	Andrena		nivalis	F	SYMALB	SYAL	Symphoricarpos albus	USA	MT	Flathead Co.	48.67	-114.28	07/01/2014	12:00:00 PM	L.Clark	H.Ikerd			1	2014	Andrena__nivalis	s
177	Andrena__nivalis	HE	NEW	HI	2	HENEWHI	HENEWHI2_6	HEHI2_6	12LB6515	Hymenoptera	Andrenidae	Andrena		nivalis	M	FRAVIR	FRVI	Fragaria virginiana	USA	MT	Lewis & Clark Co.	46.71	-111.74	06/05/2015	12:39:00 PM	L.Burkle	H.Ikerd	MED. FUZZ		1	2015	Andrena__nivalis	s
178	Andrena__nivalis	HE	MX	MX	2	HEMX	HEMX2_10	HEMX2_10	7FA61715	Hymenoptera	Andrenidae	Andrena		nivalis	F	ROSWOO	ROWO	Rosa woodsii	USA	MT	Lewis & Clark Co.	46.69	-111.71	06/17/2015	09:13:00 AM	F.Ambrose	E.G.Reese	L bEE	H.Ikerd	1	2015	Andrena__nivalis	s
179	Andrena__nivalis	HE	NEW	HI	1	HENEWHI	HENEWHI1_3	HEHI1_3	15620JW	Hymenoptera	Andrenidae	Andrena		nivalis	M	SYMALB	SYAL	Symphoricarpos albus	USA	MT	Lewis & Clark Co.	46.7	-111.72	06/20/2014	05:40:00 PM	J.Wray	H.Ikerd			1	2014	Andrena__nivalis	s
180	Andrena__nivalis	HE	NEW	HI	1	HENEWHI	HENEWHI1_2	HEHI1_2	14FA6915	Hymenoptera	Andrenidae	Andrena		nivalis	M	BALSAG	BASA3	Balsamorhiza sagittata	USA	MT	Lewis & Clark Co.	46.7	-111.72	06/09/2015	09:40:00 AM	F.Ambrose	H.Ikerd	M BLACK BEE		1	2015	Andrena__nivalis	s
248	Andrena__nivalis	HE	MX	MX	1	HEMX	HEMX1_12	HEMX1_12	9611LR	Hymenoptera	Andrenidae	Andrena	Melandrena	nivalis	M	APOAND	APAN2	Apocynum androsaemifolium	USA	MT	Lewis & Clark Co.	46.69	-111.71	06/11/2014	12:50:00 PM	L.Roberts	H.Ikerd			1	2014	Andrena__nivalis	s
249	Andrena__nivalis	HE	MX	MX	1	HEMX	HEMX1_3	HEMX1_3	18621CQ	Hymenoptera	Andrenidae	Andrena	Melandrena	nivalis	F	MEDLUP	MELU	Medicago lupulina	USA	MT	Lewis & Clark Co.	46.7	-111.72	06/21/2014	03:30:00 PM	C.Qubain	H.Ikerd			1	2014	Andrena__nivalis	s
250	Andrena__nivalis	HE	MX	MX	2	HEMX	HEMX2_7	HEMX2_7	24611LR	Hymenoptera	Andrenidae	Andrena	Melandrena	nivalis	M	RUBIDA	RUID	Rubus idaeus	USA	MT	Lewis & Clark Co.	46.69	-111.71	06/11/2014	05:30:00 PM	L.Roberts	H.Ikerd			1	2014	Andrena__nivalis	s
252	Anthidiellum__notatum.robertsoni	HE	MX	MX	2	HEMX	HEMX2_10	HEMX2_10	7786LR	Hymenoptera	Megachilidae	Anthidiellum		notatum robertsoni	M	MELOFF	MEOF	Melilotus officinalis	USA	MT	Lewis & Clark Co.	46.69	-111.71	08/06/2014	05:38:00 PM	L.Roberts	T.Griswold			1	2014	Anthidiellum__notatum.robertsoni	s
253	Anthidiellum__notatum.robertsoni	HE	NEW	HI	1	HENEWHI	HENEWHI1_8	HEHI1_8	5687CHS	Hymenoptera	Megachilidae	Anthidiellum		notatum robertsoni	F	MELOFF	MEOF	Melilotus officinalis	USA	MT	Lewis & Clark Co.	46.7	-111.72	08/07/2014	02:16:00 PM	C.H.Sweet	T.Griswold			1	2014	Anthidiellum__notatum.robertsoni	s
254	Anthidiellum__notatum.robertsoni	HE	UN	UN	3	HEUN	HEUN3_5	HEUN3_5	10811LR	Hymenoptera	Megachilidae	Anthidiellum		notatum robertsoni	F	MEDSAT	MESA	Medicago sativa	USA	MT	Lewis & Clark Co.	46.8	-111.79	08/11/2014	12:28:00 PM	L.Roberts	T.Griswold			1	2014	Anthidiellum__notatum.robertsoni	s
7249	Sphaerophoria__novaeangliae	WF	UN	UN	1	WFUN	WFUN1_2	WFUN1_2	272LC	Diptera	Syrphidae	Sphaerophoria		novaeangliae	F	CALAPI	CAAP	Calochortus apiculatus	USA	MT	Flathead Co.	48.68	-114.32	07/02/2014	10:00:00 AM	L.Clark	E.G.Reese			1	2014	Sphaerophoria__novaeangliae	s
7250	Sphaerophoria__nr.asymmetrica	PV	MX	MX	1	PVMX	PVMX1_6	PVMX1_6	2624BM	Diptera	Syrphidae	Sphaerophoria		nr.asymmetrica	M	LUPSER	LUSE4	Lupinus sericeus	USA	MT	Park Co.	45.26	-110.48	06/24/2014	05:00:00 PM	B.M.	E.G.Reese			1	2014	Sphaerophoria__nr.asymmetrica	s
7251	Sphaerophoria__nr.asymmetrica	PV	MX	MX	1	PVMX	PVMX1_2	PVMX1_2	1ES72815	Diptera	Syrphidae	Sphaerophoria		nr.asymmetrica	M	CHAANG	CHAN9	Chamerion angustifolium	USA	MT	Park Co.	45.26	-110.48	07/28/2015	04:33:00 PM	E.Sawyer	E.G.Reese	BEE COLORED FLY		1	2015	Sphaerophoria__nr.asymmetrica	s
7252	Sphaerophoria__nr.asymmetrica	PV	MX	MX	2	PVMX	PVMX2_3	PVMX2_3	2TH73015	Diptera	Syrphidae	Sphaerophoria		nr.asymmetrica	M	CHAANG	CHAN9	Chamerion angustifolium	USA	MT	Park Co.	45.26	-110.47	07/30/2015	02:10:00 PM	T.HALL	E.G.Reese	TINY YELLOW FLY		1	2015	Sphaerophoria__nr.asymmetrica	s
4683	Lasioglossum_Dialictus_nr.lilliputense	HE	NEW	HI	2	HENEWHI	HENEWHI2_6	HEHI2_6	16LH7715	Hymenoptera	Halictidae	Lasioglossum	Dialictus	nr.lilliputense	F	SISLOE	SILO3	Sisymbrium loeselii	USA	MT	Lewis & Clark Co.	46.71	-111.74	07/07/2015	12:01:00 PM	L.Hamburg	E.G.Reese	S WASP		1	2015	Lasioglossum_Dialictus_nr.lilliputense	s
